model,song,condition,effect,level,sdr_wet,sdr_dry
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,reverb_l2,reverb,2,4.60097010414357,1.5050518980883707
spleeter,The_Easton_Ellises_(Baumi)_-_SDRNR,reverb_l2,reverb,2,4.496213572072784,0.7688897972868762
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,reverb_l3,reverb,3,3.9551798867392267,-1.1066728666797985
spleeter,The_Easton_Ellises_(Baumi)_-_SDRNR,reverb_l3,reverb,3,4.256671089916624,-1.7896799365658698
demucs,The_Easton_Ellises_(Baumi)_-_SDRNR,reverb_l4,reverb,4,3.4478458788759845,-1.8478517896400823
spleeter,The_Easton_Ellises_(Baumi)_-_SDRNR,reverb_l4,reverb,4,4.374159244374352,-2.537243858095422
demucs,Speak_Softly_-_Like_Horses,bitcrush_l1,bitcrush,1,8.477827036927767,7.959291440809995
spleeter,Speak_Softly_-_Like_Horses,bitcrush_l1,bitcrush,1,6.700379593410438,6.496721698628103
demucs,Speak_Softly_-_Like_Horses,bitcrush_l2,bitcrush,2,8.40376770844116,7.895496403943675
spleeter,Speak_Softly_-_Like_Horses,bitcrush_l2,bitcrush,2,6.7037430855292275,6.5003931822163254
demucs,Speak_Softly_-_Like_Horses,bitcrush_l3,bitcrush,3,8.373613011861293,7.883105313585369
spleeter,Speak_Softly_-_Like_Horses,bitcrush_l3,bitcrush,3,6.709487726807206,6.512660755453894
demucs,Speak_Softly_-_Like_Horses,bitcrush_l4,bitcrush,4,8.075447672587488,7.757686837275633
spleeter,Speak_Softly_-_Like_Horses,bitcrush_l4,bitcrush,4,6.622931089212781,6.533250918770284
demucs,Speak_Softly_-_Like_Horses,compression_l1,compression,1,8.865233639083721,8.603057613705351
spleeter,Speak_Softly_-_Like_Horses,compression_l1,compression,1,6.758655543287437,6.692807361246297
demucs,Speak_Softly_-_Like_Horses,compression_l2,compression,2,8.905815918335941,7.454502646497212
spleeter,Speak_Softly_-_Like_Horses,compression_l2,compression,2,6.628752513003401,5.821669458898489
demucs,Speak_Softly_-_Like_Horses,compression_l3,compression,3,8.818865850169738,6.530579631325507
spleeter,Speak_Softly_-_Like_Horses,compression_l3,compression,3,6.512620245457201,5.125121990813585
demucs,Speak_Softly_-_Like_Horses,compression_l4,compression,4,8.702757205241756,5.892635336318985
spleeter,Speak_Softly_-_Like_Horses,compression_l4,compression,4,6.38797949611249,4.715644457966812
demucs,Speak_Softly_-_Like_Horses,delay_l1,delay,1,8.453403830952961,6.097101944417172
spleeter,Speak_Softly_-_Like_Horses,delay_l1,delay,1,6.665811533780916,4.744624978801566
demucs,Speak_Softly_-_Like_Horses,delay_l2,delay,2,7.834808115819703,4.738107827046126
spleeter,Speak_Softly_-_Like_Horses,delay_l2,delay,2,6.4313671739096225,3.7143595390295236
demucs,Speak_Softly_-_Like_Horses,delay_l3,delay,3,6.962206600653015,3.7768163690582837
spleeter,Speak_Softly_-_Like_Horses,delay_l3,delay,3,5.927730174102489,2.912866359130132
demucs,Speak_Softly_-_Like_Horses,delay_l4,delay,4,6.09492266258406,3.0751460508680823
spleeter,Speak_Softly_-_Like_Horses,delay_l4,delay,4,5.43863765395948,2.345412950890008
demucs,Speak_Softly_-_Like_Horses,original,original,0,8.840301369829188,8.840301369829188
spleeter,Speak_Softly_-_Like_Horses,original,original,0,6.820167571399265,6.820167571399265
demucs,Speak_Softly_-_Like_Horses,reverb_l1,reverb,1,8.690532186820105,7.68414864262345
spleeter,Speak_Softly_-_Like_Horses,reverb_l1,reverb,1,6.713749221316046,5.928657007480692
demucs,Speak_Softly_-_Like_Horses,reverb_l2,reverb,2,7.62853615315843,2.1370519697433883
spleeter,Speak_Softly_-_Like_Horses,reverb_l2,reverb,2,6.132606163419309,1.4597559001646965
demucs,Speak_Softly_-_Like_Horses,reverb_l3,reverb,3,7.1098343665509365,-1.536402371084977
spleeter,Speak_Softly_-_Like_Horses,reverb_l3,reverb,3,5.897646128745433,-1.8964797452404
demucs,Speak_Softly_-_Like_Horses,reverb_l4,reverb,4,7.108842240921359,-2.5291741480786794
spleeter,Speak_Softly_-_Like_Horses,reverb_l4,reverb,4,5.940632436289106,-2.8956907569177837
demucs,The_Easton_Ellises_-_Falcon_69,bitcrush_l1,bitcrush,1,4.713092502932465,4.080310156243399
spleeter,The_Easton_Ellises_-_Falcon_69,bitcrush_l1,bitcrush,1,4.682679588986728,4.3859266342426375
demucs,The_Easton_Ellises_-_Falcon_69,bitcrush_l2,bitcrush,2,4.640480555481869,4.018434528358707
spleeter,The_Easton_Ellises_-_Falcon_69,bitcrush_l2,bitcrush,2,4.679740276085447,4.383842609252339
demucs,The_Easton_Ellises_-_Falcon_69,bitcrush_l3,bitcrush,3,4.760254981096528,4.122633134269074
spleeter,The_Easton_Ellises_-_Falcon_69,bitcrush_l3,bitcrush,3,4.665881794743948,4.3752914768465185
demucs,The_Easton_Ellises_-_Falcon_69,bitcrush_l4,bitcrush,4,4.682238185063825,4.122926926394335
spleeter,The_Easton_Ellises_-_Falcon_69,bitcrush_l4,bitcrush,4,4.5779094946085355,4.361468407545174
demucs,The_Easton_Ellises_-_Falcon_69,compression_l1,compression,1,4.813912435013727,4.889211031504452
spleeter,The_Easton_Ellises_-_Falcon_69,compression_l1,compression,1,4.747985530396103,4.897261709534584
demucs,The_Easton_Ellises_-_Falcon_69,compression_l2,compression,2,4.282880149812317,4.134995003763425
spleeter,The_Easton_Ellises_-_Falcon_69,compression_l2,compression,2,4.224050582775479,4.295052870038497
demucs,The_Easton_Ellises_-_Falcon_69,compression_l3,compression,3,4.056099961640732,3.568522882086893
spleeter,The_Easton_Ellises_-_Falcon_69,compression_l3,compression,3,3.8857742592810403,3.6078112446791395
demucs,The_Easton_Ellises_-_Falcon_69,compression_l4,compression,4,4.2170029684384795,3.4831931481522247
spleeter,The_Easton_Ellises_-_Falcon_69,compression_l4,compression,4,3.8743352394272597,3.368692347896074
demucs,The_Easton_Ellises_-_Falcon_69,delay_l1,delay,1,4.663624304299122,3.9405357419223574
spleeter,The_Easton_Ellises_-_Falcon_69,delay_l1,delay,1,4.515292929888726,3.6190733069366976
demucs,The_Easton_Ellises_-_Falcon_69,delay_l2,delay,2,3.529717447113421,3.0091538620942693
spleeter,The_Easton_Ellises_-_Falcon_69,delay_l2,delay,2,3.917297248073904,2.756159980619965
demucs,The_Easton_Ellises_-_Falcon_69,delay_l3,delay,3,2.9302500376131837,2.395531947461625
spleeter,The_Easton_Ellises_-_Falcon_69,delay_l3,delay,3,2.9817955790292623,2.1696409265088086
demucs,The_Easton_Ellises_-_Falcon_69,delay_l4,delay,4,2.4355679761067055,1.9489585239973355
spleeter,The_Easton_Ellises_-_Falcon_69,delay_l4,delay,4,2.593878271949687,1.8575758499762292
demucs,The_Easton_Ellises_-_Falcon_69,original,original,0,4.99890164547102,4.99890164547102
spleeter,The_Easton_Ellises_-_Falcon_69,original,original,0,4.967038023934477,4.967038023934477
demucs,The_Easton_Ellises_-_Falcon_69,reverb_l1,reverb,1,4.450269214068584,4.364327142453185
spleeter,The_Easton_Ellises_-_Falcon_69,reverb_l1,reverb,1,4.515351743858898,4.146227658497806
demucs,The_Easton_Ellises_-_Falcon_69,reverb_l2,reverb,2,2.933401010589419,1.303738428689203
spleeter,The_Easton_Ellises_-_Falcon_69,reverb_l2,reverb,2,3.537663112847049,0.9247240514978279
demucs,The_Easton_Ellises_-_Falcon_69,reverb_l3,reverb,3,2.254035481030528,-0.5272711485362623
spleeter,The_Easton_Ellises_-_Falcon_69,reverb_l3,reverb,3,3.751477934646976,-1.2318654005454426
demucs,The_Easton_Ellises_-_Falcon_69,reverb_l4,reverb,4,1.9838192422146643,-0.8861913964496181
spleeter,The_Easton_Ellises_-_Falcon_69,reverb_l4,reverb,4,3.853966672346243,-1.9334108197291975
demucs,The_Doppler_Shift_-_Atrophy,bitcrush_l1,bitcrush,1,8.729925915396404,5.7881631820760004
spleeter,The_Doppler_Shift_-_Atrophy,bitcrush_l1,bitcrush,1,6.700209906359758,5.391878342930959
demucs,The_Doppler_Shift_-_Atrophy,bitcrush_l2,bitcrush,2,8.65830424335526,5.763749860049837
spleeter,The_Doppler_Shift_-_Atrophy,bitcrush_l2,bitcrush,2,6.697954538477041,5.39139259061468
demucs,The_Doppler_Shift_-_Atrophy,bitcrush_l3,bitcrush,3,8.595598587236235,5.731794563280078
spleeter,The_Doppler_Shift_-_Atrophy,bitcrush_l3,bitcrush,3,6.690680141585544,5.395027691967029
demucs,The_Doppler_Shift_-_Atrophy,bitcrush_l4,bitcrush,4,8.393249515391076,5.705624090842939
spleeter,The_Doppler_Shift_-_Atrophy,bitcrush_l4,bitcrush,4,6.5547841363420005,5.372604096672466
demucs,The_Doppler_Shift_-_Atrophy,compression_l1,compression,1,8.795171865590364,8.8344396574523
spleeter,The_Doppler_Shift_-_Atrophy,compression_l1,compression,1,7.140311066738317,7.286639121628648
demucs,The_Doppler_Shift_-_Atrophy,compression_l2,compression,2,8.250466635146212,7.370432564767358
spleeter,The_Doppler_Shift_-_Atrophy,compression_l2,compression,2,6.683377936059082,6.244362476169747
demucs,The_Doppler_Shift_-_Atrophy,compression_l3,compression,3,7.924508128497061,6.352624413352434
spleeter,The_Doppler_Shift_-_Atrophy,compression_l3,compression,3,6.356184148674846,5.359400175099117
demucs,The_Doppler_Shift_-_Atrophy,compression_l4,compression,4,7.585867413265568,5.884593376836702
spleeter,The_Doppler_Shift_-_Atrophy,compression_l4,compression,4,6.192414371464777,4.934704789774072
demucs,The_Doppler_Shift_-_Atrophy,delay_l1,delay,1,8.527905396848547,6.271299704352601
spleeter,The_Doppler_Shift_-_Atrophy,delay_l1,delay,1,6.982297901573112,5.273758377086612
demucs,The_Doppler_Shift_-_Atrophy,delay_l2,delay,2,8.050564446449378,4.852324772227589
spleeter,The_Doppler_Shift_-_Atrophy,delay_l2,delay,2,6.520967781866394,4.124446230207402
demucs,The_Doppler_Shift_-_Atrophy,delay_l3,delay,3,7.392518051931872,3.9210066519040776
spleeter,The_Doppler_Shift_-_Atrophy,delay_l3,delay,3,5.898772451667021,3.465564831041998
demucs,The_Doppler_Shift_-_Atrophy,delay_l4,delay,4,7.0598039209571795,3.289298093002037
spleeter,The_Doppler_Shift_-_Atrophy,delay_l4,delay,4,5.583468661493622,2.9696662146332575
demucs,The_Doppler_Shift_-_Atrophy,original,original,0,9.075129398228917,9.075129398228917
spleeter,The_Doppler_Shift_-_Atrophy,original,original,0,7.451229222890941,7.451229222890941
demucs,The_Doppler_Shift_-_Atrophy,reverb_l1,reverb,1,8.533232111886743,7.840793532589146
spleeter,The_Doppler_Shift_-_Atrophy,reverb_l1,reverb,1,7.043526545151124,6.44896627001565
demucs,The_Doppler_Shift_-_Atrophy,reverb_l2,reverb,2,6.657297318331105,2.4586085428233897
spleeter,The_Doppler_Shift_-_Atrophy,reverb_l2,reverb,2,5.567507090612139,1.9207192662388533
demucs,The_Doppler_Shift_-_Atrophy,reverb_l3,reverb,3,5.878194028846146,-0.9515622679548509
spleeter,The_Doppler_Shift_-_Atrophy,reverb_l3,reverb,3,5.087287551722813,-0.986454013507767
demucs,The_Doppler_Shift_-_Atrophy,reverb_l4,reverb,4,5.813890774037676,-1.9086810966195822
spleeter,The_Doppler_Shift_-_Atrophy,reverb_l4,reverb,4,5.176097868432344,-1.8894997757263243
demucs,Tom_McKenzie_-_Directions,bitcrush_l1,bitcrush,1,10.673391199958257,6.2978748081010725
spleeter,Tom_McKenzie_-_Directions,bitcrush_l1,bitcrush,1,8.019737679295641,5.65591463179869
demucs,Tom_McKenzie_-_Directions,bitcrush_l2,bitcrush,2,10.656223750161244,6.312564318585886
spleeter,Tom_McKenzie_-_Directions,bitcrush_l2,bitcrush,2,8.015512033411191,5.655983005390777
demucs,Tom_McKenzie_-_Directions,bitcrush_l3,bitcrush,3,10.713098629689483,6.270164541405948
spleeter,Tom_McKenzie_-_Directions,bitcrush_l3,bitcrush,3,7.941151615435525,5.628182884315473
demucs,Tom_McKenzie_-_Directions,bitcrush_l4,bitcrush,4,10.24191383959354,6.150281071154556
spleeter,Tom_McKenzie_-_Directions,bitcrush_l4,bitcrush,4,7.501395099574342,5.555706490468299
demucs,Tom_McKenzie_-_Directions,compression_l1,compression,1,10.53422653991717,10.715794441790186
spleeter,Tom_McKenzie_-_Directions,compression_l1,compression,1,8.323642574900772,8.540092459015952
demucs,Tom_McKenzie_-_Directions,compression_l2,compression,2,9.577368258681954,9.165706080610349
spleeter,Tom_McKenzie_-_Directions,compression_l2,compression,2,7.389430454297767,7.462307070771312
demucs,Tom_McKenzie_-_Directions,compression_l3,compression,3,8.635701721249978,7.653528101133564
spleeter,Tom_McKenzie_-_Directions,compression_l3,compression,3,6.626106498534135,6.371235377842586
demucs,Tom_McKenzie_-_Directions,compression_l4,compression,4,8.20310607874861,6.965601871820121
spleeter,Tom_McKenzie_-_Directions,compression_l4,compression,4,6.432432316015081,5.847576327784169
demucs,Tom_McKenzie_-_Directions,delay_l1,delay,1,10.31830107357793,6.789194164631915
spleeter,Tom_McKenzie_-_Directions,delay_l1,delay,1,8.106158632932132,5.629387210179928
demucs,Tom_McKenzie_-_Directions,delay_l2,delay,2,9.864328318940286,5.003545341067125
spleeter,Tom_McKenzie_-_Directions,delay_l2,delay,2,8.006955505220022,4.316032866046268
demucs,Tom_McKenzie_-_Directions,delay_l3,delay,3,9.468670020033999,3.932665717959132
spleeter,Tom_McKenzie_-_Directions,delay_l3,delay,3,7.2844732596442485,3.461817904765789
demucs,Tom_McKenzie_-_Directions,delay_l4,delay,4,9.069920236905181,3.2746152892426954
spleeter,Tom_McKenzie_-_Directions,delay_l4,delay,4,6.9500757619245075,3.093046227600482
demucs,Tom_McKenzie_-_Directions,original,original,0,10.83906303077281,10.83906303077281
spleeter,Tom_McKenzie_-_Directions,original,original,0,8.643509153493639,8.643509153493639
demucs,Tom_McKenzie_-_Directions,reverb_l1,reverb,1,10.041594117140026,8.517966131629265
spleeter,Tom_McKenzie_-_Directions,reverb_l1,reverb,1,7.997033839116481,6.848270058624079
demucs,Tom_McKenzie_-_Directions,reverb_l2,reverb,2,8.320169594919168,1.7723602265153928
spleeter,Tom_McKenzie_-_Directions,reverb_l2,reverb,2,6.5596780393992535,1.3624564615312964
demucs,Tom_McKenzie_-_Directions,reverb_l3,reverb,3,7.880101537751376,-1.4359615494983347
spleeter,Tom_McKenzie_-_Directions,reverb_l3,reverb,3,6.319319526113956,-1.5586841348492009
demucs,Tom_McKenzie_-_Directions,reverb_l4,reverb,4,7.79162826986828,-2.3386369690347077
spleeter,Tom_McKenzie_-_Directions,reverb_l4,reverb,4,6.3653105893856345,-2.4263773105584208
demucs,The_Mountaineering_Club_-_Mallory,bitcrush_l1,bitcrush,1,11.91272693639493,8.811725734490148
spleeter,The_Mountaineering_Club_-_Mallory,bitcrush_l1,bitcrush,1,8.947192492954493,7.574387476589036
demucs,The_Mountaineering_Club_-_Mallory,bitcrush_l2,bitcrush,2,11.895489193066558,8.804829727584842
spleeter,The_Mountaineering_Club_-_Mallory,bitcrush_l2,bitcrush,2,8.940830632929448,7.570268897498707
demucs,The_Mountaineering_Club_-_Mallory,bitcrush_l3,bitcrush,3,11.850436463777596,8.802883963924323
spleeter,The_Mountaineering_Club_-_Mallory,bitcrush_l3,bitcrush,3,8.901858452525545,7.544903946325684
demucs,The_Mountaineering_Club_-_Mallory,bitcrush_l4,bitcrush,4,11.187786674134259,8.687849726264389
spleeter,The_Mountaineering_Club_-_Mallory,bitcrush_l4,bitcrush,4,8.588686455873617,7.406066479321657
demucs,The_Mountaineering_Club_-_Mallory,compression_l1,compression,1,11.97423789985418,11.52119854397511
spleeter,The_Mountaineering_Club_-_Mallory,compression_l1,compression,1,9.199281553193355,9.036363524959603
demucs,The_Mountaineering_Club_-_Mallory,compression_l2,compression,2,11.426931447482858,8.514232969869376
spleeter,The_Mountaineering_Club_-_Mallory,compression_l2,compression,2,8.721683339356117,7.021692575260177
demucs,The_Mountaineering_Club_-_Mallory,compression_l3,compression,3,11.005222056533823,6.184723700577077
spleeter,The_Mountaineering_Club_-_Mallory,compression_l3,compression,3,8.328679265132417,5.22846910721014
demucs,The_Mountaineering_Club_-_Mallory,compression_l4,compression,4,11.359205364297688,5.193019146262273
spleeter,The_Mountaineering_Club_-_Mallory,compression_l4,compression,4,8.50646182634764,4.568200759678155
demucs,The_Mountaineering_Club_-_Mallory,delay_l1,delay,1,11.304012797044676,7.34530143459552
spleeter,The_Mountaineering_Club_-_Mallory,delay_l1,delay,1,9.077634184479361,6.204551384912065
demucs,The_Mountaineering_Club_-_Mallory,delay_l2,delay,2,10.431505460248898,5.386958390253613
spleeter,The_Mountaineering_Club_-_Mallory,delay_l2,delay,2,8.210855602983338,4.679607691000736
demucs,The_Mountaineering_Club_-_Mallory,delay_l3,delay,3,9.876351278226377,4.1936640226359145
spleeter,The_Mountaineering_Club_-_Mallory,delay_l3,delay,3,7.564865947984836,3.6614077496313606
demucs,The_Mountaineering_Club_-_Mallory,delay_l4,delay,4,9.390739453802277,3.601654422118901
spleeter,The_Mountaineering_Club_-_Mallory,delay_l4,delay,4,7.183283675858539,3.1739306606457474
demucs,The_Mountaineering_Club_-_Mallory,original,original,0,12.089407315584502,12.089407315584502
spleeter,The_Mountaineering_Club_-_Mallory,original,original,0,9.376219313734074,9.376219313734074
demucs,The_Mountaineering_Club_-_Mallory,reverb_l1,reverb,1,11.292664846638571,9.404339071649337
spleeter,The_Mountaineering_Club_-_Mallory,reverb_l1,reverb,1,9.030886673200733,7.570736307141001
demucs,The_Mountaineering_Club_-_Mallory,reverb_l2,reverb,2,9.286930548439669,1.9365396167972906
spleeter,The_Mountaineering_Club_-_Mallory,reverb_l2,reverb,2,7.477627455812081,1.5450106801052035
demucs,The_Mountaineering_Club_-_Mallory,reverb_l3,reverb,3,8.103291790266363,-1.4207340093821101
spleeter,The_Mountaineering_Club_-_Mallory,reverb_l3,reverb,3,6.7985111382076635,-1.5393021673788987
demucs,The_Mountaineering_Club_-_Mallory,reverb_l4,reverb,4,7.9152805993816,-2.3251466733286175
spleeter,The_Mountaineering_Club_-_Mallory,reverb_l4,reverb,4,6.708260196128318,-2.41711215148458
demucs,The_Long_Wait_-_Dark_Horses,bitcrush_l1,bitcrush,1,9.179589831643343,6.437621935589189
spleeter,The_Long_Wait_-_Dark_Horses,bitcrush_l1,bitcrush,1,7.20763163938938,5.777693119990776
demucs,The_Long_Wait_-_Dark_Horses,bitcrush_l2,bitcrush,2,9.161607197370484,6.429867903553416
spleeter,The_Long_Wait_-_Dark_Horses,bitcrush_l2,bitcrush,2,7.20729793045029,5.7795236301993835
demucs,The_Long_Wait_-_Dark_Horses,bitcrush_l3,bitcrush,3,9.136348871346994,6.430575562030776
spleeter,The_Long_Wait_-_Dark_Horses,bitcrush_l3,bitcrush,3,7.2226706486571,5.81011570432409
demucs,The_Long_Wait_-_Dark_Horses,bitcrush_l4,bitcrush,4,8.659972058953805,6.279820305861875
spleeter,The_Long_Wait_-_Dark_Horses,bitcrush_l4,bitcrush,4,6.854347254507477,5.717681553454589
demucs,The_Long_Wait_-_Dark_Horses,compression_l1,compression,1,9.612764198634745,9.58452896780487
spleeter,The_Long_Wait_-_Dark_Horses,compression_l1,compression,1,7.585399124572457,7.687967866003386
demucs,The_Long_Wait_-_Dark_Horses,compression_l2,compression,2,9.33018161809976,8.430134965217942
spleeter,The_Long_Wait_-_Dark_Horses,compression_l2,compression,2,7.300840539661122,6.986606819943307
demucs,The_Long_Wait_-_Dark_Horses,compression_l3,compression,3,8.972922867723353,7.28316241099633
spleeter,The_Long_Wait_-_Dark_Horses,compression_l3,compression,3,7.043213037491494,6.175591037402446
demucs,The_Long_Wait_-_Dark_Horses,compression_l4,compression,4,8.845195318117048,6.466886008271607
spleeter,The_Long_Wait_-_Dark_Horses,compression_l4,compression,4,6.94496905687863,5.4592982584210485
demucs,The_Long_Wait_-_Dark_Horses,delay_l1,delay,1,9.00614887245335,6.590718125001107
spleeter,The_Long_Wait_-_Dark_Horses,delay_l1,delay,1,7.2109415412292845,5.399659255223704
demucs,The_Long_Wait_-_Dark_Horses,delay_l2,delay,2,8.202561368168217,5.030341795007906
spleeter,The_Long_Wait_-_Dark_Horses,delay_l2,delay,2,6.708811745079685,4.288964784137948
demucs,The_Long_Wait_-_Dark_Horses,delay_l3,delay,3,7.585755239639118,3.9562791081437307
spleeter,The_Long_Wait_-_Dark_Horses,delay_l3,delay,3,6.0524397724368075,3.6190585728997924
demucs,The_Long_Wait_-_Dark_Horses,delay_l4,delay,4,7.075728691442023,3.309518249179124
spleeter,The_Long_Wait_-_Dark_Horses,delay_l4,delay,4,5.380659518387072,3.198474414211545
demucs,The_Long_Wait_-_Dark_Horses,original,original,0,9.70725812416719,9.70725812416719
spleeter,The_Long_Wait_-_Dark_Horses,original,original,0,7.7131575157314245,7.7131575157314245
demucs,The_Long_Wait_-_Dark_Horses,reverb_l1,reverb,1,9.320579738882214,8.329008098024598
spleeter,The_Long_Wait_-_Dark_Horses,reverb_l1,reverb,1,7.451070952621278,6.661467367243677
demucs,The_Long_Wait_-_Dark_Horses,reverb_l2,reverb,2,7.882996670241191,2.4282213060116997
spleeter,The_Long_Wait_-_Dark_Horses,reverb_l2,reverb,2,6.471917299946713,1.8897813728746482
demucs,The_Long_Wait_-_Dark_Horses,reverb_l3,reverb,3,7.481636607502073,-1.2890729187069958
spleeter,The_Long_Wait_-_Dark_Horses,reverb_l3,reverb,3,6.187644418850786,-1.2998449357389343
demucs,The_Long_Wait_-_Dark_Horses,reverb_l4,reverb,4,7.412354023169137,-2.2931680599486906
spleeter,The_Long_Wait_-_Dark_Horses,reverb_l4,reverb,4,6.246579355068873,-2.2489340926542183
demucs,Timboz_-_Pony,bitcrush_l1,bitcrush,1,5.459704843734637,4.1629623105646045
spleeter,Timboz_-_Pony,bitcrush_l1,bitcrush,1,3.7545829742736974,3.1212424839943207
demucs,Timboz_-_Pony,bitcrush_l2,bitcrush,2,5.448769124679053,4.159491391852675
spleeter,Timboz_-_Pony,bitcrush_l2,bitcrush,2,3.7514178869294694,3.119027631812989
demucs,Timboz_-_Pony,bitcrush_l3,bitcrush,3,5.431514040054574,4.154782316631192
spleeter,Timboz_-_Pony,bitcrush_l3,bitcrush,3,3.7505004950346694,3.1241285526136124
demucs,Timboz_-_Pony,bitcrush_l4,bitcrush,4,5.20612435465249,4.0888822427001035
spleeter,Timboz_-_Pony,bitcrush_l4,bitcrush,4,3.560011472985529,3.0202012208507605
demucs,Timboz_-_Pony,compression_l1,compression,1,5.391163626425631,5.489068020427616
spleeter,Timboz_-_Pony,compression_l1,compression,1,3.898247801428309,4.052096379894182
demucs,Timboz_-_Pony,compression_l2,compression,2,5.00995759077666,5.2547158964184675
spleeter,Timboz_-_Pony,compression_l2,compression,2,3.510079855156336,3.890897450417165
demucs,Timboz_-_Pony,compression_l3,compression,3,4.620797177548998,4.765125005809003
spleeter,Timboz_-_Pony,compression_l3,compression,3,3.1379078054607605,3.542501718730616
demucs,Timboz_-_Pony,compression_l4,compression,4,4.553955686983187,4.123757708200902
spleeter,Timboz_-_Pony,compression_l4,compression,4,2.8249478087087194,2.949154576655272
demucs,Timboz_-_Pony,delay_l1,delay,1,5.201627123224942,4.295620848427751
spleeter,Timboz_-_Pony,delay_l1,delay,1,3.511231905030513,2.941933009850382
demucs,Timboz_-_Pony,delay_l2,delay,2,4.702750992191272,3.5811001015060246
spleeter,Timboz_-_Pony,delay_l2,delay,2,2.8554323530252477,2.2188056687464925
demucs,Timboz_-_Pony,delay_l3,delay,3,4.152541959134864,3.0754857413297816
spleeter,Timboz_-_Pony,delay_l3,delay,3,1.8060947875346107,1.4650829970216743
demucs,Timboz_-_Pony,delay_l4,delay,4,3.686870829684692,2.724293169762488
spleeter,Timboz_-_Pony,delay_l4,delay,4,1.0630544793380472,1.042399814148241
demucs,Timboz_-_Pony,original,original,0,5.517602538523062,5.517602538523062
spleeter,Timboz_-_Pony,original,original,0,4.019837059991048,4.019837059991048
demucs,Timboz_-_Pony,reverb_l1,reverb,1,4.918767759050874,4.883613591819456
spleeter,Timboz_-_Pony,reverb_l1,reverb,1,3.4444744989447735,3.478864491620878
demucs,Timboz_-_Pony,reverb_l2,reverb,2,2.6265735992356993,1.6914626018915089
spleeter,Timboz_-_Pony,reverb_l2,reverb,2,0.9370684602779853,0.751435051346882
demucs,Timboz_-_Pony,reverb_l3,reverb,3,1.7984399881523734,-0.281817185670543
spleeter,Timboz_-_Pony,reverb_l3,reverb,3,0.3576200583195461,-0.045611379370227266
demucs,Timboz_-_Pony,reverb_l4,reverb,4,1.7153491592902756,-0.8312678090281553
spleeter,Timboz_-_Pony,reverb_l4,reverb,4,0.3475339395927226,-0.20967368882693657
demucs,Triviul_feat._The_Fiend_-_Widow,bitcrush_l1,bitcrush,1,9.779391911610409,5.875763459488981
spleeter,Triviul_feat._The_Fiend_-_Widow,bitcrush_l1,bitcrush,1,7.7493162348867095,5.690942617981713
demucs,Triviul_feat._The_Fiend_-_Widow,bitcrush_l2,bitcrush,2,9.792804494561086,5.875444734180807
spleeter,Triviul_feat._The_Fiend_-_Widow,bitcrush_l2,bitcrush,2,7.752505290404743,5.693159967262274
demucs,Triviul_feat._The_Fiend_-_Widow,bitcrush_l3,bitcrush,3,9.780293981035822,5.885428680779058
spleeter,Triviul_feat._The_Fiend_-_Widow,bitcrush_l3,bitcrush,3,7.755017930804958,5.6974147364863414
demucs,Triviul_feat._The_Fiend_-_Widow,bitcrush_l4,bitcrush,4,9.509479254197373,5.867931807028671
spleeter,Triviul_feat._The_Fiend_-_Widow,bitcrush_l4,bitcrush,4,7.613797179597292,5.648857911848724
demucs,Triviul_feat._The_Fiend_-_Widow,compression_l1,compression,1,9.8047905217903,9.64406273128168
spleeter,Triviul_feat._The_Fiend_-_Widow,compression_l1,compression,1,8.402102257200829,8.395579879543876
demucs,Triviul_feat._The_Fiend_-_Widow,compression_l2,compression,2,9.579560136877156,8.22831638635622
spleeter,Triviul_feat._The_Fiend_-_Widow,compression_l2,compression,2,8.097885494791761,7.3518537031729245
demucs,Triviul_feat._The_Fiend_-_Widow,compression_l3,compression,3,9.52420467514455,7.037685409157794
spleeter,Triviul_feat._The_Fiend_-_Widow,compression_l3,compression,3,7.936737774321338,6.416173846863965
demucs,Triviul_feat._The_Fiend_-_Widow,compression_l4,compression,4,9.666129735333419,6.657793977810236
spleeter,Triviul_feat._The_Fiend_-_Widow,compression_l4,compression,4,7.728456059192359,5.916334830157832
demucs,Triviul_feat._The_Fiend_-_Widow,delay_l1,delay,1,9.572422341157102,6.473936686394959
spleeter,Triviul_feat._The_Fiend_-_Widow,delay_l1,delay,1,8.247425398323383,5.696236025260784
demucs,Triviul_feat._The_Fiend_-_Widow,delay_l2,delay,2,8.89373361221195,4.890942356676461
spleeter,Triviul_feat._The_Fiend_-_Widow,delay_l2,delay,2,7.4671082861461215,4.1414384761559555
demucs,Triviul_feat._The_Fiend_-_Widow,delay_l3,delay,3,8.205783637480234,3.996377171340917
spleeter,Triviul_feat._The_Fiend_-_Widow,delay_l3,delay,3,6.8694878152845975,3.401402817697492
demucs,Triviul_feat._The_Fiend_-_Widow,delay_l4,delay,4,7.5940813678421435,3.27218483927234
spleeter,Triviul_feat._The_Fiend_-_Widow,delay_l4,delay,4,6.412591853284551,2.966044681765909
demucs,Triviul_feat._The_Fiend_-_Widow,original,original,0,9.952445587138712,9.952218729649744
spleeter,Triviul_feat._The_Fiend_-_Widow,original,original,0,8.537866582097806,8.538020497653703
demucs,Triviul_feat._The_Fiend_-_Widow,reverb_l1,reverb,1,9.76100983870224,8.231376034508596
