model,song,condition,effect,level,stem,sdr,si_sdr,delta_sdr,delta_si_sdr
demucs,Raft_Monk_-_Tiring,delay_l2,delay,2,other,5.099102301993113,3.493677466125415,-0.39684513308951175,-0.5855577046468992
demucs,Raft_Monk_-_Tiring,delay_l3,delay,3,vocals,4.126146655853407,2.023965472725612,-1.6526351597043716,-2.437391291515474
demucs,Raft_Monk_-_Tiring,delay_l3,delay,3,drums,8.959281667469487,8.372620268609175,-0.07145489903384394,-0.0816093940487157
demucs,Raft_Monk_-_Tiring,delay_l3,delay,3,bass,8.673479158643644,8.12501050059626,-0.03635400337581984,-0.04878242969327751
demucs,Raft_Monk_-_Tiring,delay_l3,delay,3,other,4.655396666556423,2.875526106590711,-0.8405507685262021,-1.203709064181603
demucs,Raft_Monk_-_Tiring,delay_l4,delay,4,vocals,3.540622049946121,1.0784034318768565,-2.238159765611657,-3.382953332364229
demucs,Raft_Monk_-_Tiring,delay_l4,delay,4,drums,8.939305545974197,8.350347609395717,-0.09143102052913399,-0.10388205326217381
demucs,Raft_Monk_-_Tiring,delay_l4,delay,4,bass,8.626177119209327,8.077921936403422,-0.08365604281013717,-0.09587099388611442
demucs,Raft_Monk_-_Tiring,delay_l4,delay,4,other,4.3078312738948625,2.4333971337175524,-1.1881161611877626,-1.6458380370547618
demucs,Raft_Monk_-_Tiring,original,original,0,vocals,5.778781815557778,4.461356764241086,0.0,0.0
demucs,Raft_Monk_-_Tiring,original,original,0,drums,9.03073656650333,8.454229662657891,0.0,0.0
demucs,Raft_Monk_-_Tiring,original,original,0,bass,8.709833162019464,8.173792930289537,0.0,0.0
demucs,Raft_Monk_-_Tiring,original,original,0,other,5.495947435082625,4.079235170772314,0.0,0.0
demucs,Raft_Monk_-_Tiring,reverb_l1,reverb,1,vocals,4.584368888032153,2.729498778440576,-1.194412927525625,-1.7318579858005099
demucs,Raft_Monk_-_Tiring,reverb_l1,reverb,1,drums,8.93068099995695,8.339963234795679,-0.1000555665463807,-0.11426642786221208
demucs,Raft_Monk_-_Tiring,reverb_l1,reverb,1,bass,8.659094458827767,8.118094451194613,-0.05073870319169771,-0.055698479094923314
demucs,Raft_Monk_-_Tiring,reverb_l1,reverb,1,other,4.940049615509765,3.2770499567798677,-0.5558978195728601,-0.8021852139924466
demucs,Raft_Monk_-_Tiring,reverb_l2,reverb,2,vocals,1.3946271791149738,-4.217271475939413,-4.384154636442805,-8.6786282401805
demucs,Raft_Monk_-_Tiring,reverb_l2,reverb,2,drums,8.641024048887918,8.016639005163082,-0.38971251761541303,-0.43759065749480897
demucs,Raft_Monk_-_Tiring,reverb_l2,reverb,2,bass,8.481993508812101,7.9270517930495865,-0.2278396532073632,-0.24674113723995017
demucs,Raft_Monk_-_Tiring,reverb_l2,reverb,2,other,2.9817175043062543,0.9517005288794901,-2.514229930776371,-3.127534641892824
demucs,Raft_Monk_-_Tiring,reverb_l3,reverb,3,vocals,0.6529744374630321,-7.896126379906635,-5.125807378094746,-12.357483144147722
demucs,Raft_Monk_-_Tiring,reverb_l3,reverb,3,drums,8.613099630886579,7.9870847679439985,-0.41763693561675197,-0.46714489471389253
demucs,Raft_Monk_-_Tiring,reverb_l3,reverb,3,bass,8.15513211663223,7.579123485513684,-0.554701045387235,-0.5946694447758523
demucs,Raft_Monk_-_Tiring,reverb_l3,reverb,3,other,2.6522482828008878,0.82617390592546,-2.8436991522817374,-3.2530612648468544
demucs,Raft_Monk_-_Tiring,reverb_l4,reverb,4,vocals,0.608248199782198,-8.227557856052838,-5.170533615775581,-12.688914620293925
demucs,Raft_Monk_-_Tiring,reverb_l4,reverb,4,drums,8.561518172743053,7.930173886291678,-0.4692183937602774,-0.5240557763662128
demucs,Raft_Monk_-_Tiring,reverb_l4,reverb,4,bass,8.330298283893233,7.763752243394394,-0.3795348781262309,-0.41004068689514295
demucs,Raft_Monk_-_Tiring,reverb_l4,reverb,4,other,2.4682348197171726,0.6577187739477636,-3.0277126153654526,-3.4215163968245506
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l1,bitcrush,1,vocals,10.616662622750304,10.228262139542167,-0.49350133827414133,-0.5405391716791819
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l1,bitcrush,1,drums,3.659494273416736,1.2216992032841612,-0.030314064631270288,-0.05166388375862718
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l1,bitcrush,1,bass,7.98108557792623,7.287386129931491,-0.012480726156337774,-0.013741495667805026
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l1,bitcrush,1,other,6.947831784690522,6.4095503771352895,-0.12556316997252548,-0.1228236669144458
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l2,bitcrush,2,vocals,10.602079709106766,10.212161590255809,-0.5080842519176798,-0.5566397209655403
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l2,bitcrush,2,drums,3.65672407147996,1.2170775646086673,-0.033084266568046417,-0.056285522434120994
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l2,bitcrush,2,bass,7.980378707041277,7.286517795528678,-0.013187597041290466,-0.014609830070617669
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l2,bitcrush,2,other,6.937179630073059,6.397525233819196,-0.13621532458998864,-0.1348488102305394
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l3,bitcrush,3,vocals,10.542562497892261,10.14778978721733,-0.5676014631321848,-0.6210115240040182
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l3,bitcrush,3,drums,3.643772255901223,1.1951371688872254,-0.04603608214678312,-0.0782259181555629
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l3,bitcrush,3,bass,7.9732866127478355,7.277936499844494,-0.020279691334732064,-0.023191125754801867
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l3,bitcrush,3,other,6.913670423379709,6.37612585110357,-0.15972453128333886,-0.15624819294616543
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l4,bitcrush,4,vocals,10.045107806102312,9.600124557146204,-1.065056154922134,-1.168676754075145
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l4,bitcrush,4,drums,3.49807284135694,0.9484300443116314,-0.19173549669106604,-0.324933042731157
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l4,bitcrush,4,bass,7.883089833793125,7.173471139555529,-0.1104764702894423,-0.127656486043767
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l4,bitcrush,4,other,6.58927108366392,6.034837434503098,-0.48412387099912735,-0.49753660954663737
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,compression_l1,compression,1,vocals,10.98885676079114,10.639157224709795,-0.12130720023330532,-0.12964408651155424
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,compression_l1,compression,1,drums,3.6535710142668005,1.209963421173419,-0.0362373237812057,-0.0633996658693694
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,compression_l1,compression,1,bass,7.956820121145958,7.261233777083324,-0.036746182936609806,-0.03989384851597233
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,compression_l1,compression,1,other,7.082429654896166,6.514958508043575,0.009034700233118365,-0.01741553600616008
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,compression_l2,compression,2,vocals,10.584350242362628,10.194685458147049,-0.5258137186618175,-0.5741158530743
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,compression_l2,compression,2,drums,3.57985401154915,1.0843755119723073,-0.10995432649885606,-0.18898757507048103
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,compression_l2,compression,2,bass,7.9544332423873465,7.258629053383112,-0.039133061695221016,-0.042498572216183916
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,compression_l2,compression,2,other,6.9785367954020705,6.371464111423821,-0.09485815926097718,-0.16090993262591446
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,compression_l3,compression,3,vocals,9.993864040311959,9.53674184741642,-1.1162999207124873,-1.2320594638049283
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,compression_l3,compression,3,drums,3.5756536753045203,1.0834131378149099,-0.11415466274348596,-0.18994994922787845
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,compression_l3,compression,3,bass,8.105964054164316,7.4264895385965914,0.11239775008174835,0.12536191299729538
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,compression_l3,compression,3,other,6.683870920058453,6.0796049482720385,-0.3895240346045945,-0.45276909577769686
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,compression_l4,compression,4,vocals,9.82984151821749,9.353422542221457,-1.2803224428069555,-1.4153787689998918
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,compression_l4,compression,4,drums,3.5833259468783902,1.0931511327510455,-0.106482391169616,-0.18021195429174286
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,compression_l4,compression,4,bass,8.132516130940088,7.455064974435012,0.13894982685752044,0.15393734883571586
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,compression_l4,compression,4,other,6.4786272502824165,5.881745096170862,-0.5947677043806312,-0.6506289478788734
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,delay_l1,delay,1,vocals,10.904919990268723,10.541922770168512,-0.20524397075572232,-0.22687854105283733
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,delay_l1,delay,1,drums,3.650869665738356,1.2044399796365157,-0.03893867230965009,-0.06892310740627261
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,delay_l1,delay,1,bass,7.945554828051245,7.248820079531431,-0.04801147603132261,-0.052307546067865474
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,delay_l1,delay,1,other,7.016801856094345,6.46744872378508,-0.05659309856870287,-0.06492532026465536
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,delay_l2,delay,2,vocals,10.217087850990403,9.782977385102306,-0.893076110034043,-0.9858239261190427
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,delay_l2,delay,2,drums,3.616263280361526,1.1466459946509326,-0.07354505768648023,-0.1267170923918557
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,delay_l2,delay,2,bass,7.933780615166541,7.232661647861271,-0.0597856889160262,-0.06846597773802543
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,delay_l2,delay,2,other,6.640061863086347,6.067780586004412,-0.4333330915767011,-0.46459345804532326
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,delay_l3,delay,3,vocals,8.72173641470956,8.099697811206028,-2.388427546314885,-2.6691035000153214
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,delay_l3,delay,3,drums,3.5356833602497617,1.0042575590199219,-0.15412497779824452,-0.26910552802286647
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,delay_l3,delay,3,bass,7.861123759950254,7.151014286859105,-0.1324425441323136,-0.15011333874019073
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,delay_l3,delay,3,other,5.7784978910252764,5.162736225522617,-1.2948970636377712,-1.369637818527118
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,delay_l4,delay,4,vocals,8.46018455202089,7.803011202876058,-2.6499794090035564,-2.965790108345291
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,delay_l4,delay,4,drums,3.5400653714658414,1.0190366433356268,-0.1497429665821648,-0.2543264437071615
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,delay_l4,delay,4,bass,7.813694171430164,7.077990041155026,-0.17987213265240332,-0.22313758444427023
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,delay_l4,delay,4,other,5.487868621963444,4.825680070751037,-1.5855263326996036,-1.706693973298698
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,original,original,0,vocals,11.110163961024446,10.768801311221349,0.0,0.0
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,original,original,0,drums,3.6898083380480062,1.2733630870427883,0.0,0.0
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,original,original,0,bass,7.9935663040825675,7.301127625599296,0.0,0.0
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,original,original,0,other,7.073394954663048,6.532374044049735,0.0,0.0
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,reverb_l1,reverb,1,vocals,10.894241929747249,10.527804469174653,-0.21592203127719678,-0.24099684204669636
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,reverb_l1,reverb,1,drums,3.702808605341805,1.2963659011042301,0.01300026729379855,0.02300281406144178
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,reverb_l1,reverb,1,bass,8.008717890464105,7.318070645031883,0.015151586381537463,0.01694301943258658
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,reverb_l1,reverb,1,other,6.97793773260945,6.4249620348440075,-0.09545722205359741,-0.1074120092057278
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,reverb_l2,reverb,2,vocals,9.718962912457117,9.246793705727939,-1.3912010485673285,-1.5220076054934104
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,reverb_l2,reverb,2,drums,3.6125045915774123,1.1392787580425308,-0.0773037464705939,-0.13408432900025757
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,reverb_l2,reverb,2,bass,7.882880878630171,7.176970917612567,-0.11068542545239612,-0.12415670798672895
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,reverb_l2,reverb,2,other,6.404239264913264,5.83039122861599,-0.6691556897497835,-0.7019828154337455
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,reverb_l3,reverb,3,vocals,9.670223744546707,9.201804101841667,-1.4399402164777388,-1.5669972093796822
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,reverb_l3,reverb,3,drums,3.5969591983605254,1.1111834394071778,-0.09284913968748087,-0.16217964763561055
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,reverb_l3,reverb,3,bass,7.892988407393707,7.1921438158641955,-0.10057789668886041,-0.10898380973510058
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,reverb_l3,reverb,3,other,6.293070553701345,5.722237494557206,-0.7803244009617023,-0.8101365494925297
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,reverb_l4,reverb,4,vocals,9.735084138953026,9.266078525350206,-1.3750798220714202,-1.5027227858711427
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,reverb_l4,reverb,4,drums,3.579836721581984,1.0815908712432054,-0.10997161646602205,-0.19177221579958292
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,reverb_l4,reverb,4,bass,7.917830633224679,7.21919405649656,-0.07573567085788824,-0.08193356910273586
spleeter,Sambasevam_Shanmugam_-_Kaathaadi,reverb_l4,reverb,4,other,6.290091536881784,5.719510959926327,-0.7833034177812639,-0.8128630841234079
demucs,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l1,bitcrush,1,vocals,13.276656475428691,13.067503982813571,-0.5339038853106945,-0.5593923357862902
demucs,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l1,bitcrush,1,drums,7.528215489066556,6.686680792648893,-0.34950522512999704,-0.4235529553801918
demucs,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l1,bitcrush,1,bass,11.217402321828757,10.908481941848496,-0.05204722100458525,-0.05279278198940318
demucs,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l1,bitcrush,1,other,9.877172987642876,9.482280090827684,-0.31729939338103463,-0.3289453509309226
demucs,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l2,bitcrush,2,vocals,13.277375197174848,13.068275278880508,-0.5331851635645375,-0.5586210397193536
demucs,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l2,bitcrush,2,drums,7.552733796529472,6.717196929122718,-0.324986917667081,-0.3930368189063671
demucs,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l2,bitcrush,2,bass,11.126350873329027,10.810106089915976,-0.14309866950431527,-0.15116863392192315
demucs,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l2,bitcrush,2,other,9.903500610100618,9.510660034764138,-0.2909717709232922,-0.300565406994469
demucs,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l3,bitcrush,3,vocals,13.181351054569886,12.96768266886585,-0.6292093061694999,-0.6592136497340118
demucs,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l3,bitcrush,3,drums,7.563857742568616,6.729715818681903,-0.31386297162793664,-0.38051792934718165
demucs,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l3,bitcrush,3,bass,11.119811716975015,10.802480672763293,-0.14963782585832774,-0.1587940510746062
demucs,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l3,bitcrush,3,other,9.839888118995473,9.44680013052358,-0.3545842620284372,-0.36442531123502775
demucs,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l4,bitcrush,4,vocals,12.371794479370408,12.114872582297398,-1.4387658813689779,-1.5120237363024636
demucs,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l4,bitcrush,4,drums,7.438339382021734,6.578977182397756,-0.43938133217481834,-0.5312565656313293
demucs,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l4,bitcrush,4,bass,11.106329478213192,10.792601305623386,-0.16312006462015027,-0.16867341821451376
demucs,Sambasevam_Shanmugam_-_Kaathaadi,bitcrush_l4,bitcrush,4,other,9.495176591505446,9.084133945649237,-0.6992957895184642,-0.7270914961093702
demucs,Sambasevam_Shanmugam_-_Kaathaadi,compression_l1,compression,1,vocals,13.527242609456316,13.331204301399268,-0.2833177512830698,-0.2956920172005937
demucs,Sambasevam_Shanmugam_-_Kaathaadi,compression_l1,compression,1,drums,7.529320752418011,6.688897176893813,-0.3483999617785418,-0.4213365711352717
demucs,Sambasevam_Shanmugam_-_Kaathaadi,compression_l1,compression,1,bass,11.036927528877579,10.716759944003014,-0.232522013955764,-0.24451477983488523
demucs,Sambasevam_Shanmugam_-_Kaathaadi,compression_l1,compression,1,other,10.07446201068133,9.67703311050947,-0.12001037034258033,-0.1341923312491371
demucs,Sambasevam_Shanmugam_-_Kaathaadi,compression_l2,compression,2,vocals,12.897629402940222,12.67019364711696,-0.9129309577991638,-0.9567026714829012
demucs,Sambasevam_Shanmugam_-_Kaathaadi,compression_l2,compression,2,drums,7.410200140720033,6.544358504967683,-0.46752057347652,-0.5658752430614022
demucs,Sambasevam_Shanmugam_-_Kaathaadi,compression_l2,compression,2,bass,10.942470105233111,10.615923993163051,-0.3269794376002313,-0.34535073067484845
demucs,Sambasevam_Shanmugam_-_Kaathaadi,compression_l2,compression,2,other,9.79593006773088,9.377119778221452,-0.3985423132930297,-0.43410566353715474
demucs,Sambasevam_Shanmugam_-_Kaathaadi,compression_l3,compression,3,vocals,12.76444813685652,12.529029927108294,-1.046112223882865,-1.0978663914915678
demucs,Sambasevam_Shanmugam_-_Kaathaadi,compression_l3,compression,3,drums,7.37079198749787,6.496959134521009,-0.5069287266986828,-0.613274613508076
demucs,Sambasevam_Shanmugam_-_Kaathaadi,compression_l3,compression,3,bass,10.950564198077522,10.626100020828913,-0.3188853447558202,-0.33517470300898644
demucs,Sambasevam_Shanmugam_-_Kaathaadi,compression_l3,compression,3,other,9.730503874800199,9.306268407673537,-0.46396850622371133,-0.50495703408507
demucs,Sambasevam_Shanmugam_-_Kaathaadi,compression_l4,compression,4,vocals,12.949766343479247,12.724263235743232,-0.8607940172601385,-0.9026330828566298
demucs,Sambasevam_Shanmugam_-_Kaathaadi,compression_l4,compression,4,drums,7.515142791589922,6.673236690077432,-0.362577922606631,-0.4369970579516531
demucs,Sambasevam_Shanmugam_-_Kaathaadi,compression_l4,compression,4,bass,11.034929378549725,10.713400226888709,-0.23452016428361766,-0.24787449694919061
demucs,Sambasevam_Shanmugam_-_Kaathaadi,compression_l4,compression,4,other,9.865716262956237,9.45222869049151,-0.32875611806767324,-0.35899675126709774
demucs,Sambasevam_Shanmugam_-_Kaathaadi,delay_l1,delay,1,vocals,13.250998497116413,13.040909708228376,-0.5595618636229727,-0.585986610371485
demucs,Sambasevam_Shanmugam_-_Kaathaadi,delay_l1,delay,1,drums,7.787487757753951,7.002509891551289,-0.09023295644260187,-0.10772385647779625
demucs,Sambasevam_Shanmugam_-_Kaathaadi,delay_l1,delay,1,bass,11.157575028703025,10.840813703958844,-0.11187451413031724,-0.12046101987905544
demucs,Sambasevam_Shanmugam_-_Kaathaadi,delay_l1,delay,1,other,9.892058659158746,9.495454514369523,-0.3024137218651646,-0.3157709273890834
demucs,Sambasevam_Shanmugam_-_Kaathaadi,delay_l2,delay,2,vocals,12.269054893333296,12.007078448483277,-1.5415054674060897,-1.6198178701165844
demucs,Sambasevam_Shanmugam_-_Kaathaadi,delay_l2,delay,2,drums,7.31617363099315,6.4329826599486415,-0.5615470832034024,-0.6772510880804434
demucs,Sambasevam_Shanmugam_-_Kaathaadi,delay_l2,delay,2,bass,10.700134043974586,10.350613807629614,-0.5693154988587565,-0.6106609162082854
demucs,Sambasevam_Shanmugam_-_Kaathaadi,delay_l2,delay,2,other,9.133019940781624,8.693777182165514,-1.0614524402422862,-1.1174482595930932
demucs,Sambasevam_Shanmugam_-_Kaathaadi,delay_l3,delay,3,vocals,11.207937079548637,10.881270648332798,-2.6026232811907484,-2.7456256702670636
